id_rna,titre,titre_court,objet,nature,date_creation,date_declaration,date_publication,date_dissolution,groupement,position,num_voie,type_voie,libelle_voie,lieu_dit,lat,lon,dt_maj
W9G2015203,V.A.G (VIE ASSOCIATIVE GOSIERIENNE),V.A.G (VIE ASSOCIATIVE GOSIERIENNE),"favoriser la réflexion, l'échange et la responsabilité pour l'action dans le milieu environnant",D,1984-09-21 00:00:00,1984-09-21 00:00:00,1984-11-18 00:00:00,,Simple,Active,,lotissement,MONTOUT,,16.229731,-61.472339,2020-01-10T16:00:03-04:00
W9G2015205,CARAIBEENNES NEW ART SYSTEME,CARAIBEENNES NEW ART SYSTEME,"organisation d'animation culturelle, artistique, touristique, aider à  làémergence d'entreprises culturelles et à  la promotion de celles qui sont existantes ect",D,2003-02-27 00:00:00,2003-02-27 00:00:00,2003-02-27 00:00:00,,Simple,Active,,,616 RESIDENCE LE LAGON BLEU,BAT F- BAS DU FORT,16.229731,-61.472339,2020-01-10T16:00:03-04:00
W9G2015218,"JEUNESSE SPORTIVE ET CULTURELLE DE BOULIQUI DES TROIS COMMUNES -ABYMES, GOSIER, SAINTE-ANNE (JSCB III C)",JEUNESSE SPORTIVE ET CULTURELLE DE ...,défendre les intérêts moraux et materiels et ses membres en matire sportive,D,1995-07-03 00:00:00,1995-07-03 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T10:30:03-04:00
W9G2015236,CLUB DE TAROT DE LA GUADELOUPE,CLUB DE TAROT DE LA GUADELOUPE,favoriser et diffuser le jeu de tarot en guadeloupe,D,1991-02-14 00:00:00,1991-09-20 00:00:00,,,Simple,Active,,,,Bas-du-fort,16.229731,-61.472339,2020-01-10T11:24:51-04:00
W9G2015254,ASSOCIATION FAMILLE MONTOUT,ASSOCIATION FAMILLE MONTOUT,"favoriser l'échange du savoir et des services entre les personnes, la solidarité, défendre le patrimoine culturel, culinaire d'outre-mer, organisation, expositions, colloques, création et gestion de site internet ainsi que les noms de domaines, édition et publication de livres, information sur les dom-tom et des organisations de rencontres sportives et culturelles",D,2005-10-04 00:00:00,2005-10-04 00:00:00,2006-02-25 00:00:00,,Simple,Active,,,,BOURG,16.229731,-61.472339,2020-01-10T12:11:30-04:00
W9G2015258,ASSOCIATION DES ANCIENS ELEVES D'ECOTEL,ASSOCIATION DES ANCIENS ELEVES D'E...,"favoriser les échanges d'expériences professionnelle et de manire générale, de permettre et maintenir les liens ente ses membres, organiser des rencontres amicales, culturelles et sportives",D,1978-08-28 00:00:00,1978-08-28 00:00:00,1978-09-08 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T12:18:51-04:00
W9G2015265,ORGANISATION DE DEFENSE DES REFUGIES,ORGANISATION DE DEFENSE DES REFUGIES,"cette association à pour but de défendre les réfugiés sur le plan administratif, aider les orphelins en haiti au niveau de l'aide humanitaire, la santé et l'éducation",D,2002-06-20 00:00:00,2002-06-20 00:00:00,2002-06-20 00:00:00,,Simple,Active,,,RESIDENCE ISMAEL MEDINA MARE-GALLARD,RUE  DE LA CHAPELE,16.229731,-61.472339,2020-01-10T16:00:03-04:00
W9G2015266,SOROPTIMIST INTERNATIONAL CLUB DE POINTE A PITRE,SOROPTIMIST INTERNATIONAL CLUB DE P...,favoriser la promotion de la femme developper le sens de làamitié et le sentiment d'unité entre soroptimistes de tous les pays,D,1969-08-30 00:00:00,1993-10-19 00:00:00,,,Simple,Active,,,anse du mou st felix,,16.229731,-61.472339,2020-01-10T16:00:03-04:00
W9G2015267,ASSOCIATION DES PARENTS D'ELEVES DU GOSIER,ASSOCIATION DES PARENTS D'ELEVES D...,respecter les principes fondamentaux de l'enseignement relatif à la fréquentation,D,1985-11-12 00:00:00,1985-11-12 00:00:00,1985-11-12 00:00:00,,Simple,Active,33,,LOTISSEMENT  BELLE PLAINE,,16.214958,-61.495526,2020-01-10T16:00:03-04:00
W9G2015307,LE JARDIN D'AVALON,LE JARDIN D'AVALON,"promouvoir, tant en guadeloupe, martinique, guyane, france métropolitaine, qu'à  làétranger, à  travers des salons, conférences, séminaires, ouvrages, toutes activités liées aux domaines touchant au bien être physique et moral de la personne humaine, du monde animal et végétal, ainsi qu'à  l'édition de toutes àuvres intellectuelle ou artistique dans le but d'apporter un mieux-être et une meilleure qualité de vie à  chacun",D,2006-08-31 00:00:00,2008-07-09 00:00:00,2006-08-31 00:00:00,,Simple,Active,,,,PLIANE,16.229731,-61.472339,2020-01-13T10:10:48-04:00
W9G2015381,GWAD KANNU BANN DU GOISER,GWAD KANNU BANN DU GOISER,"Gérer les différentes activités folkloriques, culturelles, artistiques, touristiques, et sportives de la commune.",D,1982-11-25 00:00:00,1982-11-25 00:00:00,1982-12-08 00:00:00,,Simple,Active,,,Bourg,,16.229731,-61.472339,2020-01-14T16:00:21-04:00
W9G2015404,USEP ECOLE MIXTE DE GRAND/BOIS,USEP ECOLE MIXTE DE GRAND/BOIS,"fomer a la responsabilité, au civisme, a la pratique dàactivités physiques, sportives, socio-culturelles des enfants",D,1987-11-24 00:00:00,1987-11-24 00:00:00,1987-12-30 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T10:01:33-04:00
W9G2015445,FEDERATION DEPARTEMENTALE DES TENANCIERS DE GALLODROMES DE LA GUADELOUPE,F.D.T.G.G.,"elle a pour but d'oeuvre en faveur des tenanciers des tenanciers des gallodromes de la  guadeloupe , la défense des intérêts généraux des propriétaires de gallodromes etc",D,1970-12-14 00:00:00,2020-11-16 00:00:00,1970-12-14 00:00:00,2008-12-31 00:00:00,Simple,Dissoute,,,BAS DU FORT,,16.229731,-61.472339,2020-11-16T08:54:57-04:00
W9G2000389,ASSOCIATION GUADELOUPEENNE D'AMITIE ET DE SOLIDARITE INTERNATIONALE,ASSOCIATION GUADELOUPEENNE D'AMITIE E,oeuvrer à la revalorisation du patrimoine culturel de la guadelou-pe et contribuer a l'information sur l'évolution de la société guadeloupéenne,D,1989-12-22 00:00:00,2012-03-04 00:00:00,1901-07-01 00:00:00,,Simple,Active,26,,Périnet,,16.206532,-61.483754,2012-05-21T16:17:47-04:00
W9G2000441,DIX DOIGTS,DIX DOIGTS,"des activités pour enfants, adolescents, adultes, troisime âge et tous publics nécessitants ces activités, ateliers créatifs, expositions, démonstrations, et les activités annexes en amont et aval, l'association procdera aux achats de matériaux, matires premires, matériels pour les besoins de ses activités et pour la consommation de ses adhérents, d'autre part, l'association a pour but l'éveil du potentiel créatif, l'affirmation de soi, un sentiment de bien être et d'autonomie au travers d'ateliers créatifs pour un meilleur développement physique, intellectuel et moral en vue d'une meilleure insertion sociale",D,2009-09-25 00:00:00,2009-09-25 00:00:00,2009-11-07 00:00:00,,Simple,Active,81,impasse,Marcelin,Labrousse,16.219367,-61.511698,2010-02-09T16:22:31-04:00
W9G1000169,BUREAU D'ETUDES OUVRIERES DE LA GUADELOUPE,BUREAU D'ETUDES OUVRIERES DE LA GU...,il est constitué entre les organisations syndicales ouvrires et les associations de consommateurs agrées soussignés une association déclarée régie par la loi de 1901 et qui a pour objet de répondre aux besoins des organisations syndicales et des associations de consommateurs dans le domaine des recherches statistiques économiques et de défense des consommateurs l'association exerce ses activités en étroite collaboration avec les organisations syndicales ouvrires et les associations de consommateurs pour réaliser ses missions le bureau d'études ouvrires procde selon deux modalités d'une part un centre de recherche et de documentation composé d'administratifs et de chercheurs et d'autre part un centre de contrle et d'investigation avec des équipes désignées par les syndicats et les associations de consommateurs les résultats des recherches sont mis à la disposition de l'Etat et des collectivités locales de la Guadeloupe et du tout public,D,2009-07-28 00:00:00,2012-03-21 00:00:00,2009-08-08 00:00:00,,Simple,Active,178,rue,de Brindeau,Mare-Gaillard,16.215404,-61.435529,2012-05-12T08:46:18-04:00
W9G2000236,LA LUDO'SOLEIL (LUDOTHEQUE),LA LUDO'SOLEIL (LUDOTHEQUE),"faciliter l'accs au domaine du jeu à tous les publics (individuels ou collectifs) notamment par le prêt de jeux ou l'utilisation sur place, valoriser les bienfaits du jeu, notamment dans ses dimensions ludiques et relationnelles, favoriser l'éveil des enfants , des jeunes et des adultes, proposer et assurer des animations, prestations ludiques, agir pour le développement et l'animation d'espaces de loisirs, d'éveil, de création, de jeux, en faveur des enfants et de leurs parents",D,2009-06-09 00:00:00,2020-08-10 00:00:00,2009-08-15 00:00:00,2020-07-11 00:00:00,Simple,Dissoute,16,rue,Félix Eboué,,16.204988,-61.493257,2020-08-15T08:45:35-04:00
W9G2000291,INSTITUT CARAIBE D'ETUDES DES RISQUES MAJEURS ANTROPIQUES ET NATURELS (ICERMAN),ICERMAN,"l'étude des risques majeurs, naturels (atmostphériques et géologiques) et anthropiques (pollution de l'air, des eaux et des sols ...), de même que la diffusion des résultats obtenus dans le cadre de la région guadeloupe et plus généralement de la caraïbe, en vue de contribuer à améliorer les processus de veille, de prévision et de prévention de ces risques, ainsi que les méthodes de gestion des crises correspondantes, et de mutualiser les connaissances scientifiques pour contribuer à une meilleure intégration des composantes du bassin caraïbe",D,2005-05-26 00:00:00,2011-02-16 00:00:00,2005-07-23 00:00:00,,Simple,Active,,,Bungalow 20 - Village Viva,Bas du Fort,16.229731,-61.472339,2011-03-21T13:08:15-04:00
W9G2000356,"ASSOCIATION SPORTIVE, CULTURELLE ET DE PROTECTION DE LA NATURE ET DE L'ENVIRONNEMENT","ASSOCIATION SPORTIVE, CULTURELLE ET DE","consolider les liens entre les habitants, les jeunes de la section travailler au développement harmonieux des facultés physiques, artistiques et littéraires de ses membres et sympathisants",D,1983-06-14 00:00:00,2019-12-10 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,,Grande Ravine,16.229731,-61.472339,2020-06-10T16:00:03-04:00
W9G2000500,ASSOCIATION JCSM,ASSOCIATION JCSM,soutien et promotion des musiciens en devenir,D,2009-10-07 00:00:00,2009-10-07 00:00:00,2009-12-05 00:00:00,,Simple,Active,,,Port Blanc,,16.229731,-61.472339,2009-12-06T00:48:44-04:00
W9G2000734,ASSOCIATION SYNDICALE LIBRE 'LA COLLINE',ASSOCIATION SYNDICALE LIBRE 'LA COLLI,"l'entretien des biens communs à tous les propriétaires de la zone constituant les éléments d'équipement de la zone et compris dans son périmtre, notamment : voies, espaces verts, canalisation, réseaux, éclairage public, local de stockage des ordures ménagres, ouvrages ou constructions nécéssaires au fonctionnement et à l'utilisation des réseaux, l'appropriation des dits biens, la création de tous éléments d'équipements nouveaux, la reprise pour son propre compte",D,2008-03-20 00:00:00,2011-02-25 00:00:00,2008-07-19 00:00:00,,Simple,Active,3,lotissement,la Colline,RUE DE LA COLLINE DES 500 PAS,16.215792,-61.443908,2011-03-21T16:34:24-04:00
